run_id,run_name,status,model,dataset,optimizer,seed,lr,momentum,weight_decay,eps,betas,a,c,max_iter,task_type,gpu_name,gpu_available,gpu_count,cpu_count,accuracy,f1_score,precision,recall,roc_auc,rmse,mse,mae,r2_score,training_time
d09e17f1-1932-4610-9a9c-1cce9ba4f4d1,,FINISHED,XGBoost,california_housing,QNG,42,0.1,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.4766240917205388,0.2271705248084286,0.316415329421426,0.826641507666268,0.3900766372680664
6c19b332-351c-4133-9944-95c8564998c5,,FINISHED,XGBoost,california_housing,QNG,42,0.01,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.7206101252996503,0.5192789526843777,0.5509771494273529,0.6037275680288297,0.3805277347564697
4ec27235-5d9f-4094-baec-7ad7d72de74e,,FINISHED,XGBoost,california_housing,SGD,1337,0.1,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.4720426750775354,0.2228242870943556,0.317105011734267,0.8313905082202677,0.36614990234375
65ea9408-fbcb-471c-bcf5-0e4d512ab4a0,,FINISHED,XGBoost,california_housing,SGD,1337,0.01,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.708194449189718,0.501539377863128,0.5453308681704,0.6204888582310772,0.3813302516937256
f705a7b0-c008-4e70-8594-d3c96f865c25,,FINISHED,XGBoost,california_housing,SGD,1337,0.001,,,,,,,,regression,Tesla T4,True,1,8,,,,,,1.0776048457314444,1.16123220354389,0.8512167164278307,0.1213041709637149,0.3681874275207519
dfc64f28-fa33-4c5b-b47b-6439a11ffcf5,,FINISHED,XGBoost,california_housing,Adam,1337,0.1,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.4720426750775354,0.2228242870943556,0.317105011734267,0.8313905082202677,0.400892972946167
cea00cbb-a4b4-4563-9f18-88c9bc66fb0d,,FINISHED,XGBoost,california_housing,Adam,1337,0.01,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.708194449189718,0.501539377863128,0.5453308681704,0.6204888582310772,0.3823351860046386
4f597895-9e8a-409f-ab57-d4c1eb614af7,,FINISHED,XGBoost,california_housing,Adam,1337,0.001,,,,,,,,regression,Tesla T4,True,1,8,,,,,,1.0776048457314444,1.16123220354389,0.8512167164278307,0.1213041709637149,0.4063923358917236
6116f6d2-7047-410d-9a42-d8d0273a7560,,FINISHED,XGBoost,california_housing,SPSA,1337,0.1,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.4720426750775354,0.2228242870943556,0.317105011734267,0.8313905082202677,0.3781552314758301
596567ab-6223-453d-891b-9c0adcf2cca1,,FINISHED,XGBoost,california_housing,SPSA,1337,0.01,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.708194449189718,0.501539377863128,0.5453308681704,0.6204888582310772,0.6862130165100098
bb50964a-2c43-4c9b-a281-74fbceb0ad92,,FINISHED,XGBoost,california_housing,QNG,1337,0.1,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.4720426750775354,0.2228242870943556,0.317105011734267,0.8313905082202677,0.3736011981964111
b3984df6-2ca6-4ac6-a962-f6e4edf78030,,FINISHED,XGBoost,california_housing,QNG,1337,0.01,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.708194449189718,0.501539377863128,0.5453308681704,0.6204888582310772,0.3759219646453857
1596e915-a77d-44a7-a64c-51606fbf965e,,FINISHED,XGBoost,california_housing,SGD,2025,0.1,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.493021393339937,0.2430700942908528,0.3216799175764585,0.8218573640208616,0.380049467086792
eb2afe85-1824-466b-8fa2-e6f8426376b0,,FINISHED,XGBoost,california_housing,SGD,2025,0.01,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.731790990796369,0.5355180542107314,0.5633601826133745,0.6075263883455497,0.68985915184021
f4651986-504f-4f91-bc55-049ea59e2d6a,,FINISHED,XGBoost,california_housing,SGD,2025,0.001,,,,,,,,regression,Tesla T4,True,1,8,,,,,,1.097354215063874,1.204186273318451,0.8702386567389411,0.1174689030969093,0.3716325759887695
4d4e7d4f-136e-47bb-baab-1a06690298bb,,FINISHED,XGBoost,california_housing,Adam,2025,0.1,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.493021393339937,0.2430700942908528,0.3216799175764585,0.8218573640208616,0.3700616359710693
064eb278-642a-4756-a30f-e4b6834bb361,,FINISHED,XGBoost,california_housing,Adam,2025,0.01,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.731790990796369,0.5355180542107314,0.5633601826133745,0.6075263883455497,0.373516321182251
abb2f404-970b-4fa5-914c-4bec9f119969,,FINISHED,XGBoost,california_housing,Adam,2025,0.001,,,,,,,,regression,Tesla T4,True,1,8,,,,,,1.097354215063874,1.204186273318451,0.8702386567389411,0.1174689030969093,0.4797627925872803
0a1a29ad-fb03-4c07-9d21-b55452426739,,FINISHED,XGBoost,california_housing,SPSA,2025,0.1,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.493021393339937,0.2430700942908528,0.3216799175764585,0.8218573640208616,0.3790950775146484
b6c6ca67-9691-41c1-a12e-2fe0f2816e66,,FINISHED,XGBoost,california_housing,SPSA,2025,0.01,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.731790990796369,0.5355180542107314,0.5633601826133745,0.6075263883455497,0.3800289630889892
d108aed6-8327-4817-ab17-8abc6fd92946,,FINISHED,XGBoost,california_housing,QNG,2025,0.1,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.493021393339937,0.2430700942908528,0.3216799175764585,0.8218573640208616,0.365992784500122
c81e3c41-e15a-43f7-bd1d-18741ad7db41,,FINISHED,XGBoost,california_housing,QNG,2025,0.01,,,,,,,,regression,Tesla T4,True,1,8,,,,,,0.731790990796369,0.5355180542107314,0.5633601826133745,0.6075263883455497,0.3754856586456299
687cf6f0-eb04-4cbd-b075-cecd781d3209,,FINISHED,XGBoost,higgs,SGD,42,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9184,0.9183989424502944,0.9184216909804604,0.9184,0.9790332,,,,,0.8817582130432129
3f936e9a-dfc1-4f99-92c2-088da1567cec,,FINISHED,XGBoost,higgs,SGD,42,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8571,0.8570769479409334,0.8573305353681983,0.8571,0.93231502,,,,,0.8584291934967041
572c3e4d-3f36-45a1-88e3-800e32672ec5,,FINISHED,XGBoost,higgs,SGD,42,0.001,,,,,,,,classification,Tesla T4,True,1,8,0.8231,0.8229265228852055,0.8243711326196647,0.8231,0.9049889,,,,,0.843836784362793
d8b72c6d-cd8b-48d4-9686-3e19cad28176,,FINISHED,XGBoost,higgs,Adam,42,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9184,0.9183989424502944,0.9184216909804604,0.9184,0.9790332,,,,,0.8409526348114014
fed03d4c-563f-41ad-8062-d7024d95d90e,,FINISHED,XGBoost,higgs,Adam,42,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8571,0.8570769479409334,0.8573305353681983,0.8571,0.93231502,,,,,0.8783745765686035
f873648c-8c91-475b-89ad-c58df333fd6a,,FINISHED,XGBoost,higgs,Adam,42,0.001,,,,,,,,classification,Tesla T4,True,1,8,0.8231,0.8229265228852055,0.8243711326196647,0.8231,0.9049889,,,,,0.847644567489624
5cd18a63-5175-4735-a1dd-232c5714faee,,FINISHED,XGBoost,higgs,SPSA,42,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9184,0.9183989424502944,0.9184216909804604,0.9184,0.9790332,,,,,0.8556110858917236
9d28c5da-4d21-4727-af0d-345b4d716f53,,FINISHED,XGBoost,higgs,SPSA,42,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8571,0.8570769479409334,0.8573305353681983,0.8571,0.93231502,,,,,0.8803691864013672
6bff9192-6489-4c19-b9c5-853f0e790230,,FINISHED,XGBoost,higgs,QNG,42,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9184,0.9183989424502944,0.9184216909804604,0.9184,0.9790332,,,,,0.8435518741607666
